customer_id,churn_probability,predicted_ltv,projected_future_ltv,customer_segment,rfm_persona,intelligence_score,intelligence_category,primary_recommendation,recommendation_priority,estimated_revenue_saved,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,predicted_churn,churn_risk_level
7627-JKIAZ,0.6169935080202865,2838.0985641202965,0.0,High-Value Subscribers,At-Risk Subscribers,55.666958482209246,Moderate,Offer Annual Contract Migration Discount,High,787.989775132764,,,,,,,,,,,,,,,,,,,,,
3312-UUMZW,0.746816320984593,3103.601162744873,0.0,High-Value Subscribers,At-Risk Subscribers,55.68019846553983,Moderate,Offer Annual Contract Migration Discount,High,1043.019000974084,,,,,,,,,,,,,,,,,,,,,
1271-UODNO,0.0793488906205972,2015.5458083343344,0.0,Loyal Subscribers,Loyal Subscribers,71.21604162999006,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8461-EFQYM,0.1423326191641422,886.1630527764324,0.0,Loyal Subscribers,High-Potential Subscribers,63.82256924895584,Good,Offer Autopay Billing Discount,Medium,25.22598166163233,,,,,,,,,,,,,,,,,,,,,
6900-RBKER,0.2617962438006875,4570.909139109779,0.0,High-Value Subscribers,Loyal Subscribers,74.57138978418067,Good,Offer Priority Telecom Tech Support,Medium,179.49702650597618,,,,,,,,,,,,,,,,,,,,,
6891-JPYFF,0.564041726136591,5047.787129050225,0.0,High-Value Subscribers,At-Risk Subscribers,69.72232597372412,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2847.162565439556,,,,,,,,,,,,,,,,,,,,,
1459-QNFQT,0.0419269041581192,4151.255029976091,0.0,High-Value Subscribers,VIP Subscribers,88.3478122318988,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1047-NNCBF,0.521905544014278,1438.6306952249747,0.0,Loyal Subscribers,Churned Subscribers,46.54268956004604,Moderate,Offer Annual Contract Migration Discount,High,337.87320103216325,,,,,,,,,,,,,,,,,,,,,
3696-XRIEN,0.2132420076084363,4062.804263629853,0.0,High-Value Subscribers,VIP Subscribers,82.58131492384368,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
4081-DYXAV,0.4628118533889167,797.9404217730226,0.0,Loyal Subscribers,Dormant Subscribers,48.58265826449604,Moderate,Offer Priority Telecom Tech Support,Medium,55.39444282420597,,,,,,,,,,,,,,,,,,,,,
0074-HDKDG,0.1103989302258822,1562.686565143733,0.0,Loyal Subscribers,High-Potential Subscribers,68.05121569566793,Good,Offer Priority Telecom Tech Support,Medium,25.87783876053399,,,,,,,,,,,,,,,,,,,,,
8791-GFXLZ,0.4460382781237092,609.8904120865976,0.0,Loyal Subscribers,Dormant Subscribers,46.25040756266429,Moderate,Offer Annual Contract Migration Discount,High,122.41551116306948,,,,,,,,,,,,,,,,,,,,,
8111-SLLHI,0.8083152424314518,3977.469103897017,0.0,High-Value Subscribers,At-Risk Subscribers,59.1031014943552,Moderate,Offer Executive Retention & Fiber Upgrade Pack,Critical,3215.0489029801265,,,,,,,,,,,,,,,,,,,,,
0927-LCSMG,0.6648787595801244,535.5170862143939,0.0,Loyal Subscribers,Churned Subscribers,37.865290477954126,Poor,Offer Annual Contract Migration Discount,High,160.22427120728494,,,,,,,,,,,,,,,,,,,,,
9330-DHBFL,0.0950284958685865,1557.0311844442151,0.0,High-Value Subscribers,High-Potential Subscribers,70.44474357704266,Good,Offer Autopay Billing Discount,Medium,29.59246629564352,,,,,,,,,,,,,,,,,,,,,
0098-BOWSO,0.2475407525704772,540.4402077743514,0.0,Loyal Subscribers,High-Potential Subscribers,53.47131288402476,Moderate,Offer Annual Contract Migration Discount,High,60.20143908831361,,,,,,,,,,,,,,,,,,,,,
3452-ABWRL,0.6751026288506632,4049.487771258072,0.0,High-Value Subscribers,At-Risk Subscribers,57.88126557874077,Moderate,Offer Executive Retention & Fiber Upgrade Pack,Critical,2733.8198398749373,,,,,,,,,,,,,,,,,,,,,
5859-HZYLF,0.0359450471375452,539.2005953576655,34.857682212008115,Loyal Subscribers,High-Potential Subscribers,59.53379625758465,Moderate,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8257-RZAHR,0.5069010290883974,924.8493301930412,0.0,Loyal Subscribers,Dormant Subscribers,51.3605615492302,Moderate,Offer Annual Contract Migration Discount,High,210.96318475195545,,,,,,,,,,,,,,,,,,,,,
5293-WXJAK,0.85293924091016,1160.0370692278432,0.0,High-Value Subscribers,Churned Subscribers,45.89761299134523,Moderate,Offer Annual Contract Migration Discount,High,445.2485117646795,,,,,,,,,,,,,,,,,,,,,
3156-QLHBO,0.326611987616576,59.95665720897848,20.438436829815345,Loyal Subscribers,Dormant Subscribers,36.90338339646054,Poor,Offer Annual Contract Migration Discount,High,8.81215334184158,,,,,,,,,,,,,,,,,,,,,
2208-NQBCT,0.3901313716443643,2133.5077592724924,0.0,High-Value Subscribers,Loyal Subscribers,58.470204292960986,Moderate,Offer Annual Contract Migration Discount,High,374.5567388424922,,,,,,,,,,,,,,,,,,,,,
1779-PWPMG,0.1534264844612568,8252.520108143044,0.0,High-Value Subscribers,VIP Subscribers,95.33925583127356,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6621-NRZAK,0.0134518716240603,1256.9949196761995,226.78195562225824,Loyal Subscribers,High-Potential Subscribers,73.29296944212707,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0831-JNISG,0.0124053844668526,1405.0436745600384,190.2811253295569,Loyal Subscribers,High-Potential Subscribers,75.91598399749584,Good,Offer Autopay Billing Discount,Medium,3.4860213951273376,,,,,,,,,,,,,,,,,,,,,
0774-IFUVM,0.5061129741903917,717.7263257778977,0.0,Loyal Subscribers,Dormant Subscribers,49.710115933522445,Moderate,Offer Annual Contract Migration Discount,High,163.46277242738722,,,,,,,,,,,,,,,,,,,,,
3082-WQRVY,0.1306737731078231,288.673171633782,0.0,Loyal Subscribers,Dormant Subscribers,51.28955184124492,Moderate,Offer Autopay Billing Discount,Medium,7.544402506477702,,,,,,,,,,,,,,,,,,,,,
9553-DLCLU,0.0984653617569769,1208.065753471364,0.0,High-Value Subscribers,Dormant Subscribers,74.2219632825551,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1641-BYBTK,0.3201459219825054,131.73068753513542,0.0,Loyal Subscribers,Dormant Subscribers,40.79204912494027,Moderate,Offer Annual Contract Migration Discount,High,18.97786908644637,,,,,,,,,,,,,,,,,,,,,
2460-NGXBJ,0.7649880451975279,820.1510971215729,0.0,Loyal Subscribers,Churned Subscribers,37.38619017338578,Poor,Offer Annual Contract Migration Discount,High,282.332603049138,,,,,,,,,,,,,,,,,,,,,
2446-ZKVAF,0.3724137092176536,1092.7936229106972,0.0,Loyal Subscribers,Dormant Subscribers,54.55974043548412,Moderate,Offer Annual Contract Migration Discount,High,183.1370969329068,,,,,,,,,,,,,,,,,,,,,
0841-NULXI,0.9070108091080836,57.87113084252048,3.644681742501372,Growth Subscribers,Churned Subscribers,19.098060552228723,Critical,Offer Annual Contract Migration Discount,High,23.620383544263422,,,,,,,,,,,,,,,,,,,,,
3522-CDKHF,0.4503049535834626,2354.830605775488,0.0,Loyal Subscribers,Loyal Subscribers,56.159216450233885,Moderate,Offer Annual Contract Migration Discount,High,477.1763489837917,,,,,,,,,,,,,,,,,,,,,
1430-SFQSA,0.1176145001926893,1027.5264099110184,0.0,Loyal Subscribers,High-Potential Subscribers,62.55500280435345,Good,Offer Autopay Billing Discount,Medium,24.170401027294567,,,,,,,,,,,,,,,,,,,,,
0411-EZJZE,0.8296356392973845,196.9550810466008,0.0,Growth Subscribers,Churned Subscribers,31.00113131930657,Poor,Offer Annual Contract Migration Discount,High,73.53042955963417,,,,,,,,,,,,,,,,,,,,,
7851-WZEKY,0.954331381377354,194.6206526978856,0.0,Growth Subscribers,Churned Subscribers,29.443095485273385,Poor,Offer Annual Contract Migration Discount,High,83.57966835018094,,,,,,,,,,,,,,,,,,,,,
8844-TONUD,0.7601611543312994,1265.8358472754744,0.0,High-Value Subscribers,Churned Subscribers,44.5260534989762,Moderate,Offer Annual Contract Migration Discount,High,433.0076574864884,,,,,,,,,,,,,,,,,,,,,
8807-ARQET,0.5166356156442893,1663.6191364140589,0.0,Loyal Subscribers,At-Risk Subscribers,55.51623281163468,Moderate,Offer Annual Contract Migration Discount,High,386.7682035325042,,,,,,,,,,,,,,,,,,,,,
8992-CEUEN,0.576357184737449,36.70856030322162,13.855413412321456,Loyal Subscribers,Churned Subscribers,27.53868145592549,Poor,Offer Annual Contract Migration Discount,High,9.52075911245836,,,,,,,,,,,,,,,,,,,,,
4320-QMLLA,0.5285235209895287,409.4795709399243,0.0,Loyal Subscribers,Churned Subscribers,41.06691471262745,Moderate,Offer Annual Contract Migration Discount,High,97.38881307290264,,,,,,,,,,,,,,,,,,,,,
8777-PVYGU,0.147111915645058,3214.7977492552545,0.0,High-Value Subscribers,VIP Subscribers,76.84372147529864,Good,Offer Priority Telecom Tech Support,Medium,70.94025829565419,,,,,,,,,,,,,,,,,,,,,
8292-ITGYJ,0.0329132202840469,1167.0539685250494,0.0,Loyal Subscribers,High-Potential Subscribers,69.96284323023754,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6870-ZWMNX,0.0432191543903498,5333.248962554014,0.0,High-Value Subscribers,VIP Subscribers,91.6407203965777,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0621-CXBKL,0.0213086688872258,1028.2439732153905,0.0,Loyal Subscribers,High-Potential Subscribers,69.6131599145392,Good,Offer Autopay Billing Discount,Medium,4.38210207210646,,,,,,,,,,,,,,,,,,,,,
5268-DSMNQ,0.3811848021878012,6051.951196649236,0.0,High-Value Subscribers,Loyal Subscribers,77.19918333624312,Good,Offer Priority Telecom Tech Support,Medium,346.03677296174493,,,,,,,,,,,,,,,,,,,,,
5334-JLAXU,0.5294103403595072,5695.395513161132,0.0,High-Value Subscribers,At-Risk Subscribers,71.99529005953381,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,3015.2012771046448,,,,,,,,,,,,,,,,,,,,,
4086-YQSNZ,0.9141874416663168,244.14549275924364,0.0,Growth Subscribers,Churned Subscribers,26.67445543179264,Poor,Offer Annual Contract Migration Discount,High,100.43763453897084,,,,,,,,,,,,,,,,,,,,,
6242-MBHPK,0.7664246165454939,2200.028871303883,0.0,High-Value Subscribers,At-Risk Subscribers,48.9499639498482,Moderate,Offer Annual Contract Migration Discount,High,758.7703278351424,,,,,,,,,,,,,,,,,,,,,
5868-CZJDR,0.7716708180985548,57.87113084252048,9.276131330517805,Loyal Subscribers,Churned Subscribers,23.158260282514583,Poor,Offer Annual Contract Migration Discount,High,20.09585829669133,,,,,,,,,,,,,,,,,,,,,
9359-UGBTK,0.077992209788138,4877.477133160727,0.0,High-Value Subscribers,VIP Subscribers,86.96765993801074,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0135-NMXAP,0.780642090752068,1061.4241661338103,0.0,High-Value Subscribers,Churned Subscribers,43.0496111637886,Moderate,Offer Annual Contract Migration Discount,High,372.86657110146064,,,,,,,,,,,,,,,,,,,,,
4782-OSFXZ,0.046597632124827,5908.884459596216,0.0,High-Value Subscribers,VIP Subscribers,94.65738252796795,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6479-OAUSD,0.0728103804470476,512.1551292206088,0.0,Loyal Subscribers,High-Potential Subscribers,57.97952991141342,Moderate,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7129-ACFOG,0.6586328436495003,289.539894487098,0.0,Loyal Subscribers,Churned Subscribers,37.96069889518998,Poor,Offer Annual Contract Migration Discount,High,85.81521782520612,,,,,,,,,,,,,,,,,,,,,
4189-NAKJS,0.2568487591348879,1354.2861408551712,0.0,Loyal Subscribers,High-Potential Subscribers,58.46061149790466,Moderate,Offer Priority Telecom Tech Support,Medium,52.17700721883402,,,,,,,,,,,,,,,,,,,,,
5562-BETPV,0.2693998400671519,35.25410215087862,53.28990967144576,Loyal Subscribers,Dormant Subscribers,36.61680667262124,Poor,Offer Autopay Billing Discount,Medium,1.899489896231548,,,,,,,,,,,,,,,,,,,,,
1282-IHQAC,0.2145805769709991,3026.0769743459005,0.0,Loyal Subscribers,VIP Subscribers,77.11886810718723,Good,Offer Priority Telecom Tech Support,Medium,97.4006014670698,,,,,,,,,,,,,,,,,,,,,
9127-FHJBZ,0.1615500988505195,8125.819050192494,0.0,High-Value Subscribers,VIP Subscribers,95.04418464716224,Excellent,Offer Autopay Billing Discount,Medium,262.5453741600065,,,,,,,,,,,,,,,,,,,,,
6270-OMFIW,0.5108581962422281,5655.83001041416,0.0,High-Value Subscribers,Loyal Subscribers,70.02871341847472,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2889.3271173728394,,,,,,,,,,,,,,,,,,,,,
1641-RQDAY,0.7859890311648697,3167.626207086097,0.0,High-Value Subscribers,At-Risk Subscribers,54.57279008284061,Moderate,Offer Annual Contract Migration Discount,High,1120.3737541200237,,,,,,,,,,,,,,,,,,,,,
0107-WESLM,0.6547963137959346,36.70856030322162,10.464770535171636,Loyal Subscribers,Churned Subscribers,25.18550758417092,Poor,Offer Annual Contract Migration Discount,High,10.816483487087384,,,,,,,,,,,,,,,,,,,,,
6994-ORCWG,0.3018727302405503,791.5374497092503,0.0,Loyal Subscribers,Dormant Subscribers,54.49522742765829,Moderate,Offer Priority Telecom Tech Support,Medium,35.84153565470604,,,,,,,,,,,,,,,,,,,,,
1346-UFHAX,0.6579592827875294,1036.268865497561,0.0,Loyal Subscribers,Churned Subscribers,44.428316480484696,Moderate,Offer Annual Contract Migration Discount,High,306.8202237830199,,,,,,,,,,,,,,,,,,,,,
3992-YWPKO,0.8518067630098229,597.8430122884399,0.0,High-Value Subscribers,Churned Subscribers,44.84455608240615,Moderate,Offer Annual Contract Migration Discount,High,229.161024488456,,,,,,,,,,,,,,,,,,,,,
2933-XEUJM,0.0844111388873533,3653.95005845522,0.0,High-Value Subscribers,VIP Subscribers,82.48307513993697,Excellent,Offer Priority Telecom Tech Support,Medium,46.26511288075746,,,,,,,,,,,,,,,,,,,,,
0125-LZQXK,0.790786849420976,1522.6841292131635,0.0,High-Value Subscribers,Churned Subscribers,47.27575958137001,Moderate,Offer Annual Contract Migration Discount,High,541.85336334171,,,,,,,,,,,,,,,,,,,,,
5461-QKNTN,0.6939519489584809,4086.705684469158,0.0,High-Value Subscribers,At-Risk Subscribers,61.23504238346256,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2835.9773745570747,,,,,,,,,,,,,,,,,,,,,
4835-YSJMR,0.0571814763645493,1837.754674177752,0.0,Loyal Subscribers,High-Potential Subscribers,69.07462628494049,Good,Offer Multi-Service OTT & Security Bundle,Low,10.508552546533531,,,,,,,,,,,,,,,,,,,,,
8399-YNDCH,0.5014985128501207,1280.25796266871,0.0,Loyal Subscribers,High-Potential Subscribers,52.04573874644292,Moderate,Offer Annual Contract Migration Discount,High,288.92135895429755,,,,,,,,,,,,,,,,,,,,,
3164-YAXFY,0.5102539354177579,3074.4498282586064,0.0,High-Value Subscribers,Loyal Subscribers,67.19019230434652,Good,Offer Annual Contract Migration Discount,High,705.9375558510317,,,,,,,,,,,,,,,,,,,,,
0887-WBJVH,0.4917734674651853,4923.119740487964,0.0,High-Value Subscribers,Loyal Subscribers,68.19625155544983,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2421.059665526069,,,,,,,,,,,,,,,,,,,,,
4660-IRIBM,0.5922344674342382,1580.0999244925374,0.0,High-Value Subscribers,Churned Subscribers,51.68847382113606,Moderate,Offer Annual Contract Migration Discount,High,421.1053367736231,,,,,,,,,,,,,,,,,,,,,
5673-FSSMF,0.8979287099677756,72.42931800201771,6.837500602535172,Growth Subscribers,Churned Subscribers,25.104176047509263,Poor,Offer Annual Contract Migration Discount,High,29.266363834828898,,,,,,,,,,,,,,,,,,,,,
7670-ZBPOQ,0.1123261381648288,3470.753065333673,0.0,High-Value Subscribers,VIP Subscribers,79.80822936201984,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8089-UZWLX,0.1870091948876258,7335.78667792743,0.0,High-Value Subscribers,VIP Subscribers,86.16309106504141,Excellent,Offer Priority Telecom Tech Support,Medium,205.77893407598705,,,,,,,,,,,,,,,,,,,,,
0080-OROZO,0.5187993799336681,3523.400067649251,0.0,High-Value Subscribers,At-Risk Subscribers,63.775112698287366,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,1827.937770354676,,,,,,,,,,,,,,,,,,,,,
3916-NRPAP,0.8196342658269512,269.4315711894329,0.0,Growth Subscribers,Churned Subscribers,32.33697650602009,Poor,Offer Annual Contract Migration Discount,High,99.37590661910374,,,,,,,,,,,,,,,,,,,,,
6807-SIWJI,0.5465909843202473,3933.3364150193206,0.0,High-Value Subscribers,At-Risk Subscribers,66.64001609093714,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2149.9262227480835,,,,,,,,,,,,,,,,,,,,,
8221-HVAYI,0.0454483298853832,2421.387523593863,0.0,High-Value Subscribers,Loyal Subscribers,79.2307476134642,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1579-KLYDT,0.8907728605443852,633.5385053944786,0.0,Growth Subscribers,Churned Subscribers,36.64558020694861,Poor,Offer Annual Contract Migration Discount,High,253.9525080218644,,,,,,,,,,,,,,,,,,,,,
5232-NXPAY,0.0650693535655432,3531.426627398749,0.0,High-Value Subscribers,VIP Subscribers,80.72789952648168,Excellent,Offer Autopay Billing Discount,Medium,45.95752956179663,,,,,,,,,,,,,,,,,,,,,
8967-SZQAS,0.3952692739668987,713.9915728686664,0.0,Loyal Subscribers,Dormant Subscribers,48.85146284979396,Moderate,Offer Annual Contract Migration Discount,High,126.99851878182685,,,,,,,,,,,,,,,,,,,,,
4468-KAZHE,0.5683607149662685,1198.262177010737,0.0,Loyal Subscribers,Churned Subscribers,49.54251666101072,Moderate,Offer Annual Contract Migration Discount,High,306.470316439287,,,,,,,,,,,,,,,,,,,,,
0455-ENTCR,0.0617847174830653,5625.191363851206,0.0,High-Value Subscribers,VIP Subscribers,92.64955312840294,Excellent,Offer Autopay Billing Discount,Medium,69.5101718407452,,,,,,,,,,,,,,,,,,,,,
8944-AILEF,0.2492219449720086,294.0678745118186,0.0,Loyal Subscribers,Dormant Subscribers,48.072147503674856,Moderate,Offer Annual Contract Migration Discount,High,32.97967543782901,,,,,,,,,,,,,,,,,,,,,
5542-NKVRU,0.0305712860594482,865.3784593664159,0.0,Loyal Subscribers,High-Potential Subscribers,65.70781068223774,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7126-RBHSD,0.6436342156999311,1338.9767883142365,0.0,Loyal Subscribers,Churned Subscribers,46.81933032410823,Moderate,Offer Annual Contract Migration Discount,High,387.8150737441708,,,,,,,,,,,,,,,,,,,,,
5370-IIVVL,0.4846122256469983,3758.718995673492,0.0,High-Value Subscribers,Loyal Subscribers,68.0708747477935,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,1821.521178074981,,,,,,,,,,,,,,,,,,,,,
6789-HJBWG,0.525592909582742,609.8904120865976,0.0,Loyal Subscribers,Churned Subscribers,43.86376861889331,Moderate,Offer Annual Contract Migration Discount,High,144.24933429684555,,,,,,,,,,,,,,,,,,,,,
3927-NLNRY,0.4380815937447694,4938.132178237343,0.0,High-Value Subscribers,Loyal Subscribers,69.81711456783808,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2163.304814764545,,,,,,,,,,,,,,,,,,,,,
9087-EYCPR,0.0244961886101177,1483.9356535629022,0.0,Loyal Subscribers,High-Potential Subscribers,75.17895430280302,Good,Offer Autopay Billing Discount,Medium,7.270153530991038,,,,,,,,,,,,,,,,,,,,,
6791-YBNAK,0.4163719698947701,465.23633522013705,0.0,Loyal Subscribers,Dormant Subscribers,42.90988740811018,Moderate,Offer Annual Contract Migration Discount,High,87.17011621300445,,,,,,,,,,,,,,,,,,,,,
6358-LYNGM,0.9426610174419604,92.60695898496031,4.555921709005643,Growth Subscribers,Churned Subscribers,22.068267569544,Poor,Offer Annual Contract Migration Discount,High,39.28363658053586,,,,,,,,,,,,,,,,,,,,,
6077-BDPXA,0.8657165994799962,217.5198360725776,0.0,Growth Subscribers,Churned Subscribers,25.246850924245205,Poor,Offer Annual Contract Migration Discount,High,84.73973976188913,,,,,,,,,,,,,,,,,,,,,
0013-MHZWF,0.5523054448201999,645.6398742805931,0.0,Loyal Subscribers,Churned Subscribers,47.417880261986966,Moderate,Offer Annual Contract Migration Discount,High,160.46568808119042,,,,,,,,,,,,,,,,,,,,,
5494-HECPR,0.939336294950645,92.92260928219508,5.182661796823825,Growth Subscribers,Churned Subscribers,22.17918608687728,Poor,Offer Annual Contract Migration Discount,High,39.27851078412759,,,,,,,,,,,,,,,,,,,,,
8268-YDIXR,0.3419189331984701,5264.965299977768,0.0,High-Value Subscribers,Loyal Subscribers,76.24806310123151,Good,Offer Priority Telecom Tech Support,Medium,270.0286978043043,,,,,,,,,,,,,,,,,,,,,
9824-BEMCV,0.6845212050520614,1192.0984309731946,0.0,Loyal Subscribers,Churned Subscribers,40.20726054282726,Moderate,Offer Annual Contract Migration Discount,High,367.20749452969926,,,,,,,,,,,,,,,,,,,,,
1373-ORVIZ,0.6088115569248551,747.1704295977877,0.0,Loyal Subscribers,Churned Subscribers,46.76246129210841,Moderate,Offer Annual Contract Migration Discount,High,204.6986966392389,,,,,,,,,,,,,,,,,,,,,
4291-SHSBH,0.8007360467020661,495.2854397665377,0.0,Loyal Subscribers,Churned Subscribers,31.030778818711887,Poor,Offer Annual Contract Migration Discount,High,178.46680726248823,,,,,,,,,,,,,,,,,,,,,
6980-IMXXE,0.0121347697423807,1388.2740146394362,270.83809605314417,Loyal Subscribers,High-Potential Subscribers,75.32871043927148,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
9866-QEVEE,0.7604206605671298,1619.1876433578734,0.0,High-Value Subscribers,Churned Subscribers,44.50174687976509,Moderate,Offer Annual Contract Migration Discount,High,554.0686818049478,,,,,,,,,,,,,,,,,,,,,
9897-KXHCM,0.8788480917897832,245.39187357041192,0.0,Growth Subscribers,Churned Subscribers,27.75147342086704,Poor,Offer Annual Contract Migration Discount,High,97.04798092263432,,,,,,,,,,,,,,,,,,,,,
0040-HALCW,0.0181287691628221,1123.1624221547288,23.68323444239281,Loyal Subscribers,High-Potential Subscribers,70.27921380332943,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0784-GTUUK,0.0776502687745835,1442.3061369915422,0.0,Loyal Subscribers,High-Potential Subscribers,74.04548006804296,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7979-CORPM,0.7015944604747456,2161.4051971571093,0.0,High-Value Subscribers,At-Risk Subscribers,51.11386787102164,Moderate,Offer Annual Contract Migration Discount,High,682.393460925039,,,,,,,,,,,,,,,,,,,,,
2294-DMMUS,0.3749021739649762,4151.85529357704,0.0,High-Value Subscribers,Loyal Subscribers,73.63681184655564,Good,Offer Annual Contract Migration Discount,High,700.4428089975122,,,,,,,,,,,,,,,,,,,,,
0872-JCPIB,0.399389643264979,1133.0064944815283,0.0,Loyal Subscribers,Dormant Subscribers,56.09255679158792,Moderate,Offer Annual Contract Migration Discount,High,203.6299768415469,,,,,,,,,,,,,,,,,,,,,
3055-MJDSB,0.655999020145614,235.8455909316966,0.0,Loyal Subscribers,Churned Subscribers,30.97241869050631,Poor,Offer Annual Contract Migration Discount,High,69.62151445058532,,,,,,,,,,,,,,,,,,,,,
9091-WTUUY,0.0215902801208512,4407.814318496881,0.0,High-Value Subscribers,VIP Subscribers,87.49029881637495,Excellent,Offer Autopay Billing Discount,Medium,19.033189171409376,,,,,,,,,,,,,,,,,,,,,
1618-CFHME,0.91629518731898,163.55805939597204,0.0,Growth Subscribers,Churned Subscribers,25.01008844026568,Poor,Offer Annual Contract Migration Discount,High,67.44035820229246,,,,,,,,,,,,,,,,,,,,,
3165-HDOEW,0.7268009985688442,62.40644616297271,17.23466841719259,Growth Subscribers,Churned Subscribers,24.750755722605494,Poor,Offer Annual Contract Migration Discount,High,20.41068032477162,,,,,,,,,,,,,,,,,,,,,
6581-NQCBA,0.6929143820166854,789.1602910514284,0.0,Loyal Subscribers,Churned Subscribers,43.30956004024032,Moderate,Offer Annual Contract Migration Discount,High,246.06923192370363,,,,,,,,,,,,,,,,,,,,,
7115-IRDHS,0.0191193419473716,1779.2444931318032,0.0,Loyal Subscribers,High-Potential Subscribers,79.2757918975634,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8496-DMZUK,0.2519740949114321,2682.677385365253,0.0,High-Value Subscribers,Loyal Subscribers,69.48617902855337,Good,Offer Priority Telecom Tech Support,Medium,101.3947809175165,,,,,,,,,,,,,,,,,,,,,
2040-VZIKE,0.6409978440287519,4971.624446847173,0.0,High-Value Subscribers,At-Risk Subscribers,65.1409536237932,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,3186.8005517496745,,,,,,,,,,,,,,,,,,,,,
9068-VPWQQ,0.0387562400405941,4592.32941793716,0.0,High-Value Subscribers,VIP Subscribers,88.77810892126796,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0178-SZBHO,0.5926932049366865,4111.210104857798,0.0,High-Value Subscribers,At-Risk Subscribers,62.90375933054062,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2436.6862932162594,,,,,,,,,,,,,,,,,,,,,
0384-RVBPI,0.3103035353556757,1322.9938283164788,0.0,Loyal Subscribers,Dormant Subscribers,60.11274444028217,Good,Offer Annual Contract Migration Discount,High,184.73834798115448,,,,,,,,,,,,,,,,,,,,,
1689-MRZQR,0.5785752613335607,2651.1788122128173,0.0,Loyal Subscribers,At-Risk Subscribers,53.260056228500055,Moderate,Offer Annual Contract Migration Discount,High,690.2579133531135,,,,,,,,,,,,,,,,,,,,,
1299-AURJA,0.0161390415965858,1756.7054877365304,0.0,Loyal Subscribers,High-Potential Subscribers,78.76734234837127,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
4525-VZCZG,0.3075649830591521,5729.853876161058,0.0,High-Value Subscribers,Loyal Subscribers,79.50400745217385,Good,Offer Autopay Billing Discount,Medium,352.46048207057856,,,,,,,,,,,,,,,,,,,,,
1543-LLLFT,0.3414108562963585,5982.097658765712,0.0,High-Value Subscribers,Loyal Subscribers,80.57608571830231,Excellent,Offer Autopay Billing Discount,Medium,408.4706168255286,,,,,,,,,,,,,,,,,,,,,
5835-BEQEU,0.8961677244837905,244.14549275924364,0.0,Growth Subscribers,Churned Subscribers,27.215046947268423,Poor,Offer Annual Contract Migration Discount,High,98.4578898100613,,,,,,,,,,,,,,,,,,,,,
